id,lastCrawl,lat,lng,name,crawlingEnabled,seedUrl
441,1630488222650,51.678627,7.8111523,Hamm H,0,http://www.fh-hamm.de
442,1630488222650,52.5052487,13.3779681,Berlin BTK,0,http://www.btk-fh.de/de/?partnerID=200201
443,1630488222650,52.5050316,13.2134661,Berlin FHTouro,0,http://www.touroberlin.de
444,1630488222650,50.8802969,12.0746989,Gera FH,0,http://www.srh-gesundheitshochschule.de
445,1630488222650,52.0088535,8.5258968,Bielefeld FHDiakonie,0,http://www.fh-diakonie.de
446,1630488222650,48.096707,11.5315532063327,München FHSprachen,0,http://www.sdi-muenchen.de/hochschule/
450,1630488222650,49.1466878,9.21755635,Heilbronn H GGS,0,http://www.ggs.de
453,1630488222650,52.5236009,13.4861347,Berlin HfGesundheit,0,http://www.my-campus-berlin.com
455,1630488222650,52.44394,13.3860112,Berlin FHDesign,0,http://www.design-akademie-berlin.de
459,1630488222650,52.5116111,13.3149908,Berlin bbw,0,http://www.bbw-hochschule.de
460,1630488222650,52.5450543,13.3717319,Berlin IB,0,http://www.ib-hochschule.de
461,1630488222650,49.2514618,7.0361175,Saarbrücken DHfPG,0,http://www.dhfpg.de
462,1630488222650,52.5150346,13.412937,Berlin FH Best-Sabel,0,http://www.bsb-hochschule.de/
464,1630488222650,51.0489546,13.7218544,Dresden DIU,0,http://www.di-uni.de
465,1630488222650,50.57316365,8.69316285560494,Giessen FThH,0,http://www.fthgiessen.de
466,1630488222650,52.5157088,13.4010229,Berlin ESMT,0,http://www.esmt.org/en/home
467,1630488222650,51.451936,7.21009669171812,Bochum EBZ,0,http://www.ebz-business-school.de/
468,1630488222650,48.7245677,8.967874,Stuttgart DH,0,http://www.dhbw.de
469,1630488222650,51.6815259,7.8418548,Hamm-Lippstadt H,0,http://www.hshl.de
470,1630488222650,51.795126,6.14263482979356,Rhein-Waal H,0,http://www.hochschule-rhein-waal.de/
471,1630488222650,52.5233687,13.3426917,Berlin IPU,0,http://www.ipu-berlin.de
472,1630488222650,53.5575446,9.9920472,Hamburg EBC,0,http://www.ebc-hochschule.de
473,1630488222650,52.4438027,13.262699,Berlin DUW,0,http://www.duw-berlin.de?Partner_id=be0003
474,1630488222650,52.5039458,13.4524893,Berlin DEKRA,0,http://www.dekra-hochschule-berlin.de
475,1630488222650,53.36801665,7.18311955780131,Emden/Leer H,0,http://www.hs-emden-leer.de/
476,1630488222650,53.5479043,8.08832863212341,Wilhelmshaven/Oldenburg/Elsfleth H,0,http://www.jade-hs.de
477,1630488222650,52.5430794,13.0044119,Elstal ThH,0,http://www.th-elstal.de/
